type	latitude	longitude	altitude (m)	name
W	22.448847526	-100.948159024	1850.3	P_1861
W	22.439163457	-101.031140681	1899.2	P_1862
W	22.652185340	-100.896903144	1622.6	P_1863
W	22.089600899	-101.111576302	2087.2	P_1864
W	21.999805203	-100.967716362	2256.7	P_1865
W	22.038274313	-100.974058211	2478.2	P_1866
W	22.626153784	-101.002205596	1673.5	P_1867
W	22.148506907	-100.985252496	1868.0	P_1868
W	22.146377239	-101.039605114	1957.7	P_1869
W	22.039547069	-100.991822160	2596.5	P_1870
W	22.363262730	-100.957905498	1817.0	P_1871
W	22.046787999	-101.099747936	2233.1	P_1872
W	22.011073161	-100.839557117	1848.0	P_1873
W	21.986219886	-100.985573577	2552.8	P_1874
W	22.040597471	-101.060956844	2192.0	P_1875
W	22.106760522	-101.016037322	2102.2	P_1876
W	22.412446110	-100.978755590	1825.3	P_1877
W	22.463979105	-100.780845001	2136.5	P_1878
W	22.091854824	-100.914211019	1866.5	P_1879
W	22.096026290	-100.985140084	2035.0	P_1880
W	22.104921210	-101.063628377	2103.4	P_1881
W	22.318519682	-100.923213004	1827.0	P_1882
W	22.559587160	-101.086771028	1812.7	P_1883
W	22.029427996	-101.123557902	2362.8	P_1884
W	22.420527841	-100.857321855	1827.0	P_1885
W	22.068058423	-100.955502989	2031.4	P_1886
W	22.373624774	-100.900987514	1911.5	P_1887
W	22.472650362	-100.929042974	1847.0	P_1888
W	22.469396442	-100.949101012	1808.7	P_1889
W	22.485955354	-100.932118977	1823.3	P_1890
W	22.445246079	-100.831384046	1880.5	P_1891
W	22.052985603	-100.950185991	2241.1	P_1892
W	22.364544324	-100.954896930	1817.0	P_1893
W	22.429525518	-100.848677168	1827.0	P_1894
W	22.023633179	-100.861991210	1854.0	P_1895
W	22.538832009	-100.961243120	1702.7	P_1896
W	22.116272656	-100.945923849	1861.0	P_1897
W	22.641411675	-100.908423488	1628.0	P_1898
W	22.617440700	-100.958105421	1646.0	P_1899
W	22.097335555	-100.909286441	1849.1	P_1900
W	22.462422302	-101.011498814	1836.1	P_1901
W	22.001712800	-100.897414172	1896.0	P_1902
W	22.011380333	-101.075274351	2511.2	P_1903
W	22.091026986	-100.979972072	2043.9	P_1904
W	22.416030931	-100.890808151	1855.4	P_1905
W	22.123491894	-100.976984555	1884.0	P_1906
W	22.502514107	-100.969707669	1740.2	P_1907
W	22.582442697	-100.993606769	1670.0	P_1908
W	22.135684952	-101.000434373	1880.0	P_1909
W	22.157102126	-101.018548116	1882.0	P_1910
W	22.610661865	-100.928136104	1643.0	P_1911
W	22.526319042	-100.918596846	1754.2	P_1912
W	22.536678332	-101.035805389	1720.0	P_1913
W	22.214446859	-100.984474121	1868.0	P_1914
W	22.030418362	-101.133196030	2342.0	P_1915
W	22.122296704	-100.926241359	1848.0	P_1916
W	22.127524587	-100.959750539	1870.0	P_1917
W	22.549215394	-101.045197346	1733.0	P_1918
W	22.049484695	-100.895808621	1890.0	P_1919
W	22.022391982	-100.906432369	1915.7	P_1920
W	21.999863217	-101.047681108	2596.0	P_1921
W	22.413800402	-100.876023338	1911.1	P_1922
W	22.552720352	-100.935086255	1673.0	P_1923
W	22.277304700	-100.944364449	1833.0	P_1924
W	22.070992187	-101.110910617	2111.5	P_1925
W	22.141130050	-101.064012883	2042.3	P_1926
W	22.567747757	-101.046150216	1749.1	P_1927
W	22.231875741	-100.971313122	1848.0	P_1928
W	22.062516829	-100.891411132	1878.0	P_1929
W	22.093979462	-100.996214966	2130.8	P_1930
W	22.009621503	-101.090468354	2459.8	P_1931
W	22.392526910	-100.961257433	1818.0	P_1932
W	22.109019610	-100.943945284	1863.0	P_1933
W	22.456899005	-101.000240840	1826.7	P_1934
W	22.492933641	-100.940014495	1790.4	P_1935
W	22.016742421	-100.867479873	1855.9	P_1936
W	22.590461811	-100.978616556	1662.0	P_1937
W	22.018791334	-100.976572345	2515.0	P_1938
W	22.011947346	-101.086014529	2382.3	P_1939
W	22.083584300	-100.888939811	1863.9	P_1940
W	22.457323746	-100.936557739	1941.0	P_1941
W	22.031352919	-100.841222493	1848.0	P_1942
W	22.438632113	-100.903564958	1874.4	P_1943
W	22.129980060	-100.995314470	1883.0	P_1944
W	22.524713303	-100.945436855	1721.1	P_1945
W	22.106697799	-100.924408900	1849.0	P_1946
W	22.315601333	-100.886307610	1825.0	P_1947
W	22.493437618	-101.022657259	1728.9	P_1948
W	22.244100220	-100.958921013	1846.0	P_1949
W	22.027487352	-100.924550756	2145.9	P_1950
W	22.047818903	-101.130747734	2260.7	P_1951
W	21.999838012	-101.029690098	2451.8	P_1952
W	22.447447355	-101.035459347	1898.5	P_1953
W	22.497050451	-101.008674272	1769.2	P_1954
W	22.362575154	-100.925842526	1830.8	P_1955
W	22.005921313	-100.909453927	1922.0	P_1956
W	22.402295501	-100.888018656	1849.0	P_1957
W	22.058442128	-100.984384466	2373.8	P_1958
W	22.392981437	-100.848019654	1827.0	P_1959
W	22.574953904	-101.029148302	1720.0	P_1960
W	21.982753525	-100.842944158	1832.0	P_1961
W	22.413927090	-100.908202523	1947.1	P_1962
W	22.624649889	-100.931281236	1640.0	P_1963
W	22.039086286	-100.924001439	1977.7	P_1964
W	22.615011094	-101.001468837	1672.9	P_1965
W	22.463303433	-100.990551998	1808.0	P_1966
W	22.367688977	-100.922593023	1841.0	P_1967
W	22.029165287	-101.064578833	2277.6	P_1968
W	21.979503853	-100.991453744	2269.0	P_1969
W	22.074241905	-100.885473722	1868.0	P_1970
W	22.110356488	-100.973192834	1901.0	P_1971
W	22.542874218	-101.128218781	2236.6	P_1972
W	22.573534211	-101.020087760	1698.9	P_1973
W	21.974268996	-100.832894851	1830.0	P_1974
W	22.505517911	-100.934342078	1779.7	P_1975
W	22.056480323	-101.029919178	2142.2	P_1976
W	22.437949265	-100.971805633	1837.0	P_1977
W	22.505996138	-101.106334156	1971.7	P_1978
W	22.050580061	-100.817259994	1861.0	P_1979
W	22.583684686	-101.046867583	1740.8	P_1980
W	22.487236561	-100.957062268	1812.0	P_1981
W	22.071801422	-101.117416113	2109.0	P_1982
W	22.426726930	-100.930477074	1910.0	P_1983
W	22.410001491	-100.826942571	1830.0	P_1984
W	22.473754550	-100.794866273	2047.9	P_1985
W	22.381402417	-100.964271471	1817.9	P_1986
W	22.062847769	-100.998084096	2233.5	P_1987
W	22.450508621	-100.870614379	1852.2	P_1988
W	22.195121183	-100.963785613	1859.0	P_1989
W	22.645573247	-100.964956377	1643.3	P_1990
W	22.560529753	-100.973202089	1669.0	P_1991
W	22.161427027	-100.969214298	1860.0	P_1992
W	22.418091238	-100.851265478	1829.0	P_1993
W	22.011421828	-100.810389568	1869.0	P_1994
W	22.477580963	-100.984270597	1837.1	P_1995
W	22.465035390	-100.799285510	2027.1	P_1996
W	22.454019423	-100.770629732	2029.6	P_1997
W	22.616696237	-101.013989589	1691.0	P_1998
W	22.618325957	-101.020945747	1699.0	P_1999
W	22.040987105	-101.022242225	2146.4	P_2000
W	22.556927858	-101.111986432	1949.1	P_2001
W	22.093700284	-100.921283331	1874.6	P_2002
W	22.374447990	-100.980537813	1820.0	P_2003
W	22.346275614	-100.951826920	1820.9	P_2004
W	22.052948327	-100.902964552	1894.0	P_2005
W	22.516681217	-101.044329627	1729.5	P_2006
W	22.506067780	-101.062368255	1773.8	P_2007
W	22.480930972	-100.992230524	1855.4	P_2008
W	22.424805485	-100.840615005	1829.3	P_2009
W	22.031035081	-100.995872148	2393.9	P_2010
W	22.142040422	-101.004280763	1879.9	P_2011
W	22.136798326	-101.049719989	1978.0	P_2012
W	22.492469807	-100.983423776	1854.7	P_2013
W	22.479591254	-100.975957062	1833.8	P_2014
W	22.058529460	-100.864896117	1858.0	P_2015
W	22.259573935	-100.938558164	1839.0	P_2016
W	22.138894703	-100.976836959	1870.0	P_2017
W	22.561166597	-101.013917452	1691.7	P_2018
W	22.525427941	-100.933205618	1745.8	P_2019
W	21.995775588	-100.982113297	2607.9	P_2020
W	21.995670699	-101.044833432	2587.9	P_2021
W	22.379713003	-100.873009269	1830.0	P_2022
W	22.008089248	-100.912691336	1932.8	P_2023
W	22.626350135	-100.939604256	1640.0	P_2024
W	22.156737557	-100.987536625	1868.0	P_2025
W	22.140517633	-101.097028435	2138.3	P_2026
W	22.065668754	-100.903675712	1900.0	P_2027
W	22.146459230	-101.013166710	1879.0	P_2028
W	22.055077282	-101.138175973	2353.6	P_2029
W	22.138956282	-101.119108924	2208.9	P_2030
W	22.144192697	-100.955656521	1863.0	P_2031
W	22.323486482	-100.981938193	1831.9	P_2032
W	22.568174574	-101.007792948	1681.0	P_2033
W	22.434482823	-100.810883892	1894.5	P_2034
W	22.032932468	-101.129436438	2379.8	P_2035
W	21.999578842	-100.837481159	1845.7	P_2036
W	22.521403319	-101.041374081	1727.0	P_2037
W	22.075440405	-101.015437252	2353.2	P_2038
W	22.093844532	-101.043283864	2102.4	P_2039
W	22.128208218	-100.960455738	1871.0	P_2040
W	22.248569132	-100.918839711	1837.5	P_2041
W	22.062602281	-100.941225511	1980.9	P_2042
W	22.120032165	-100.971150004	1886.4	P_2043
W	22.166870326	-101.015739255	1890.0	P_2044
W	22.520143674	-101.060152567	1778.0	P_2045
W	22.310667130	-100.910148916	1827.0	P_2046
W	22.148424083	-100.976130356	1865.2	P_2047
W	22.198506687	-101.021385493	1900.0	P_2048
W	22.399979549	-100.851419931	1827.0	P_2049
W	22.418326491	-100.827815770	1836.5	P_2050
W	22.513546447	-101.008621352	1748.0	P_2051
W	22.517362173	-101.027052925	1707.0	P_2052
W	22.459919503	-100.821047695	1982.8	P_2053
W	22.299957929	-100.914981392	1831.0	P_2054
W	22.090566305	-101.101359552	2037.0	P_2055
W	22.108317950	-100.935036789	1857.6	P_2056
W	22.447297956	-100.897809782	1860.0	P_2057
W	22.640035397	-100.925914445	1633.0	P_2058
W	22.327105545	-100.910368733	1841.2	P_2059
W	22.516229901	-100.994962484	1708.5	P_2060
W	22.091656793	-100.969182008	1971.0	P_2061
W	22.127255731	-101.059753812	1937.0	P_2062
W	22.488223727	-100.996852323	1868.7	P_2063
W	22.344855559	-100.915322300	1818.0	P_2064
W	22.448692754	-100.891999892	1858.2	P_2065
W	22.547960854	-101.023253741	1708.2	P_2066
W	22.210751275	-100.979755557	1866.0	P_2067
W	22.016545703	-100.793218784	1887.0	P_2068
W	22.024942363	-100.934774206	2117.7	P_2069
W	22.445048757	-100.950429399	1907.9	P_2070
W	22.481226100	-101.036318225	1797.1	P_2071
W	22.288992586	-100.973547901	1840.0	P_2072
W	22.043355700	-101.082003873	2297.8	P_2073
W	22.030345797	-100.798213918	1880.2	P_2074
W	22.017571938	-100.973055568	2498.4	P_2075
W	22.569123448	-100.963062253	1661.0	P_2076
W	22.441920572	-100.845900758	1830.4	P_2077
W	22.645209585	-100.937407613	1634.0	P_2078
W	22.552661902	-101.121100171	1931.2	P_2079
W	22.102527045	-100.952992718	1892.7	P_2080
W	22.630812759	-100.943491315	1640.0	P_2081
W	22.462769216	-101.014118555	1779.8	P_2082
W	22.505096317	-101.060136911	1784.5	P_2083
W	22.074267435	-101.013546136	2327.1	P_2084
W	22.397848109	-100.910015663	1963.9	P_2085
W	22.132973333	-101.078661387	2065.0	P_2086
W	22.002048898	-100.931784857	2106.3	P_2087
W	22.454431889	-101.070300899	1760.0	P_2088
W	22.337114280	-100.946484274	1825.0	P_2089
W	22.039554824	-101.022371549	2173.2	P_2090
W	22.342767087	-100.900608245	1830.9	P_2091
W	22.616778137	-100.904049648	1635.0	P_2092
W	22.085123083	-101.127101870	2248.5	P_2093
W	22.454768927	-100.862944178	1842.7	P_2094
W	22.011596227	-100.859301122	1848.0	P_2095
W	22.137036610	-100.983168982	1870.0	P_2096
W	22.344651062	-100.899889925	1847.2	P_2097
W	22.062688769	-101.074674289	2173.6	P_2098
W	22.392713053	-100.912644484	1946.4	P_2099
W	22.600455062	-101.002277244	1674.5	P_2100
W	22.166499327	-100.981951458	1863.0	P_2101
W	22.020390577	-100.851228344	1848.0	P_2102
W	22.466337684	-100.826001952	2018.0	P_2103
W	22.624047781	-100.987165045	1657.0	P_2104
W	22.250271568	-100.952287847	1840.0	P_2105
W	22.060613106	-100.871184032	1863.0	P_2106
W	22.418651465	-100.857367685	1828.0	P_2107
W	22.040372166	-101.095113135	2254.0	P_2108
W	22.002000524	-100.943027294	2299.1	P_2109
W	22.624286710	-100.913804738	1633.1	P_2110
W	22.073715382	-101.066888334	2194.3	P_2111
W	22.480921032	-100.955291062	1779.0	P_2112
W	22.581696044	-101.028103087	1715.3	P_2113
W	22.033556099	-101.037087005	2310.6	P_2114
W	22.557612173	-100.954562338	1670.0	P_2115
W	22.635594233	-100.948601115	1639.0	P_2116
W	22.547896818	-101.048496381	1737.1	P_2117
W	22.500018309	-101.041018483	1734.1	P_2118
W	22.527000469	-100.969217921	1719.3	P_2119
W	22.490644239	-100.966126779	1755.2	P_2120
W	22.446808416	-100.794900059	1961.0	P_2121
W	22.031494262	-101.139635884	2326.9	P_2122
W	22.573218469	-101.047608005	1761.8	P_2123
W	22.176108999	-101.016458952	1894.0	P_2124
W	22.077371421	-101.131128833	2217.9	P_2125
W	22.621499679	-100.978222473	1652.0	P_2126
W	22.358067171	-100.921422189	1824.5	P_2127
W	22.547919777	-101.104297793	1873.9	P_2128
W	21.996718776	-100.879451264	1860.4	P_2129
W	22.069127128	-101.048774753	2019.0	P_2130
W	22.040624846	-100.831727454	1850.0	P_2131
W	22.095157370	-101.042794907	2122.9	P_2132
W	22.222781345	-100.966594284	1850.0	P_2133
W	22.035153537	-101.041014774	2386.8	P_2134
W	22.291195963	-100.947858641	1830.8	P_2135
W	22.449543573	-100.929608101	1963.8	P_2136
W	22.451111449	-100.800768371	2013.7	P_2137
W	22.455671778	-101.000555342	1821.8	P_2138
W	21.982843463	-100.837198398	1834.4	P_2139
W	22.204251144	-101.020809632	1901.0	P_2140
W	22.447901669	-100.857918702	1833.9	P_2141
W	22.350095491	-100.903129058	1832.2	P_2142
W	22.612044058	-100.996573710	1668.2	P_2143
W	22.060635744	-100.877532826	1869.0	P_2144
W	22.070645345	-100.964418357	2065.7	P_2145
W	22.075622453	-100.889955587	1870.0	P_2146
W	22.084092144	-101.009264677	2312.0	P_2147
W	22.492667890	-100.944022636	1795.8	P_2148
W	22.127328028	-101.113245394	2189.8	P_2149
W	22.312129393	-100.952385638	1830.0	P_2150
W	22.102209360	-100.910966047	1847.0	P_2151
W	22.144755371	-101.064559660	2031.4	P_2152
W	22.402825504	-100.962836894	1822.0	P_2153
W	22.551756182	-101.115511540	1930.9	P_2154
W	22.395695598	-100.862477067	1843.0	P_2155
W	22.357361156	-100.915240743	1847.0	P_2156
W	22.290395003	-100.937152907	1830.0	P_2157
W	22.127798320	-101.005755355	1901.4	P_2158
W	22.123035708	-100.948716110	1860.0	P_2159
W	22.043427110	-101.053665314	2267.5	P_2160
W	22.479569125	-101.065752874	1825.4	P_2161
W	22.391737163	-100.858691240	1848.0	P_2162
W	22.002979923	-100.791368802	1881.8	P_2163
W	22.417050869	-100.957104385	1844.9	P_2164
W	22.182036381	-100.968001717	1857.3	P_2165
W	22.405832504	-100.943101575	1915.5	P_2166
W	22.286022567	-100.973826874	1841.2	P_2167
W	22.524818332	-101.054361303	1765.4	P_2168
W	22.489584111	-100.977310800	1820.4	P_2169
W	22.530462431	-101.014115959	1698.0	P_2170
W	22.490388900	-100.996220153	1861.4	P_2171
W	22.342466495	-100.967398413	1824.0	P_2172
W	22.556747564	-101.123339198	1950.4	P_2173
W	22.026518657	-101.024246577	2403.3	P_2174
W	22.123803744	-101.128102680	2307.9	P_2175
W	22.252781418	-100.960374578	1840.6	P_2176
W	22.289756824	-100.921038449	1830.0	P_2177
W	22.427887221	-100.936434729	1898.0	P_2178
W	22.187411296	-100.969139289	1859.0	P_2179
W	22.525285577	-101.068563777	1824.9	P_2180
W	22.267518746	-100.985930329	1850.4	P_2181
W	22.057683154	-100.972289472	2230.8	P_2182
W	22.062080264	-101.015596984	2351.4	P_2183
W	22.139730676	-100.940420281	1852.0	P_2184
W	22.614654999	-100.957241235	1646.0	P_2185
W	22.050574448	-101.091525570	2241.0	P_2186
W	22.440363108	-100.887024510	1873.4	P_2187
W	22.007024830	-100.905494445	1917.5	P_2188
W	22.650029580	-100.962783212	1642.0	P_2189
W	22.388802081	-100.918655789	1905.5	P_2190
W	22.389640370	-100.939476672	1902.8	P_2191
W	22.163989069	-100.967152884	1859.0	P_2192
W	22.051386867	-100.985910858	2483.1	P_2193
W	22.089354574	-101.073635542	1979.7	P_2194
W	21.984349085	-100.828655362	1840.0	P_2195
W	21.990500806	-100.983690754	2475.8	P_2196
W	22.347304969	-100.929601990	1818.0	P_2197
W	22.040737105	-100.859163342	1853.0	P_2198
W	22.532097120	-101.070437187	1825.0	P_2199
W	22.232788467	-100.979758765	1852.5	P_2200
W	22.065815902	-101.099626191	2090.4	P_2201
W	22.585978694	-100.973335734	1660.0	P_2202
W	22.428632165	-100.945733719	1908.2	P_2203
W	22.384134379	-100.896576770	1880.0	P_2204
W	22.112552314	-100.936629763	1854.0	P_2205
W	22.599861094	-100.929915364	1646.0	P_2206
W	22.536135916	-101.124964763	2156.7	P_2207
W	22.538473597	-101.071690198	1777.1	P_2208
W	22.098196370	-101.015514691	2198.0	P_2209
W	21.965816291	-100.822223526	1846.8	P_2210
W	22.500597083	-100.975064005	1761.2	P_2211
W	22.033816972	-101.028852105	2311.0	P_2212
W	22.025467785	-101.034849563	2416.5	P_2213
W	22.207499409	-100.982240884	1867.0	P_2214
W	22.584539468	-101.034428767	1726.0	P_2215
W	22.178321154	-101.028986167	1906.9	P_2216
W	21.999680386	-100.859946007	1840.3	P_2217
W	22.526353749	-100.954784122	1727.0	P_2218
W	22.607902236	-100.956290959	1649.0	P_2219
W	22.034890491	-100.873649543	1870.0	P_2220
W	22.393578028	-100.879840326	1830.0	P_2221
W	22.494639873	-101.054686496	1801.2	P_2222
W	22.014531101	-100.948515524	2405.1	P_2223
W	22.078939312	-100.955429420	2052.1	P_2224
W	22.118617046	-101.042642186	2003.5	P_2225
W	22.362149012	-100.915059873	1840.0	P_2226
W	22.585889849	-101.019384048	1703.3	P_2227
W	22.313704622	-100.887397595	1825.0	P_2228
W	22.579044451	-101.003092263	1679.8	P_2229
W	22.009950500	-101.061358469	2453.6	P_2230
W	22.580795087	-100.977174969	1663.2	P_2231
W	22.620804000	-100.988217030	1658.1	P_2232
W	22.114141985	-101.043114699	1981.9	P_2233
W	22.531672741	-101.017556561	1700.0	P_2234
W	22.008304368	-100.885501739	1874.1	P_2235
W	22.564687955	-101.031724576	1713.8	P_2236
W	22.512383988	-100.991479688	1717.8	P_2237
W	22.517825191	-101.128452343	2222.1	P_2238
W	22.052493332	-101.021457626	2242.2	P_2239
W	22.313494236	-100.966877458	1830.0	P_2240
W	22.074551817	-101.028826854	2189.1	P_2241
W	22.398202592	-101.004756364	1819.9	P_2242
W	22.621607442	-100.972550139	1650.0	P_2243
W	22.261688266	-100.976176388	1850.0	P_2244
W	22.222740367	-100.972084730	1851.6	P_2245
W	22.157572722	-101.060648493	1990.7	P_2246
W	22.526619164	-101.025880932	1707.0	P_2247
W	22.023456680	-101.122146665	2397.5	P_2248
W	22.623596034	-101.038618059	1720.0	P_2249
W	22.249547652	-100.955301094	1839.9	P_2250
W	22.150054060	-101.100901084	2203.2	P_2251
W	21.993868941	-100.947433586	2215.1	P_2252
W	22.246182566	-100.975631933	1849.9	P_2253
W	22.142185480	-101.014390444	1887.3	P_2254
W	22.298940316	-100.894206075	1829.6	P_2255
W	22.089074365	-100.921144336	1923.5	P_2256
W	22.102757573	-101.059943189	2074.5	P_2257
W	22.446302095	-101.000727950	1849.4	P_2258
W	22.442926761	-101.024610496	1819.0	P_2259
W	22.271854300	-100.914372308	1831.0	P_2260
W	22.113247080	-101.131016616	2089.2	P_2261
W	22.583266007	-101.025729156	1711.0	P_2262
W	22.468609659	-100.924852279	1851.9	P_2263
W	22.041697065	-100.880943965	1879.0	P_2264
W	22.546144273	-101.040949213	1726.9	P_2265
W	22.391610574	-100.841211901	1827.0	P_2266
W	22.226910887	-100.937229767	1843.6	P_2267
W	22.210730994	-100.968437470	1860.0	P_2268
W	22.039734135	-101.034915667	2271.1	P_2269
W	22.063084842	-100.935406140	2027.4	P_2270
W	22.507640898	-101.013436468	1732.2	P_2271
W	22.011363161	-100.807875206	1871.0	P_2272
W	22.030935078	-100.899776244	1897.7	P_2273
W	22.282055185	-100.926937383	1830.6	P_2274
W	22.023257883	-101.055093325	2407.6	P_2275
W	22.507688999	-100.961826471	1759.7	P_2276
W	22.476513807	-100.960297017	1780.0	P_2277
W	22.569726143	-101.040807836	1736.1	P_2278
W	22.470817730	-100.837194356	1921.0	P_2279
W	22.474789534	-101.065349888	1834.5	P_2280
W	22.019611630	-101.104896133	2400.7	P_2281
W	22.027921999	-100.845241012	1848.0	P_2282
W	22.374008682	-100.989727259	1820.0	P_2283
W	22.546820098	-101.080785054	1788.0	P_2284
W	22.486358621	-101.002335901	1821.8	P_2285
W	22.193667120	-100.980999547	1866.0	P_2286
W	22.243115654	-100.945979015	1840.0	P_2287
W	22.419413185	-100.821857159	1856.6	P_2288
W	22.025506674	-100.935770348	2152.1	P_2289
W	22.388457211	-100.834913014	1827.0	P_2290
W	22.426911814	-100.930090773	1910.4	P_2291
W	22.098395512	-101.040907242	2028.8	P_2292
W	22.573933861	-101.013861734	1689.0	P_2293
W	22.522474304	-100.969503038	1717.0	P_2294
W	22.072210701	-101.020587586	2356.1	P_2295
W	22.514384375	-100.953868082	1749.7	P_2296
W	21.974192896	-101.008624614	2481.8	P_2297
W	22.049912187	-100.902886926	1896.0	P_2298
W	22.215622764	-100.980391647	1864.0	P_2299
W	22.056583621	-100.954852646	2165.7	P_2300
W	22.086273850	-100.943406746	2065.3	P_2301
W	22.249144083	-100.957843856	1841.2	P_2302
W	22.647561341	-100.928456352	1632.0	P_2303
W	22.654897873	-100.920644269	1628.0	P_2304
W	22.053898891	-101.020034347	2340.4	P_2305
W	22.311541631	-100.919631029	1829.0	P_2306
W	22.107853631	-100.896448575	1847.0	P_2307
W	22.363854166	-100.957500891	1817.0	P_2308
W	22.409948259	-100.940176503	1900.2	P_2309
W	22.431704903	-100.866492459	1830.0	P_2310
W	22.133615853	-100.917522840	1845.0	P_2311
W	22.630657721	-100.959299164	1642.0	P_2312
W	22.098146144	-100.947320115	1896.0	P_2313
W	22.308349419	-100.923529974	1831.0	P_2314
W	22.485235110	-101.008831851	1784.0	P_2315
W	22.299371542	-100.927565011	1831.0	P_2316
W	22.283201481	-100.912265889	1831.0	P_2317
W	22.454184948	-100.778962429	2089.3	P_2318
W	22.443707713	-100.975866805	1837.0	P_2319
W	22.048290879	-100.911165610	1928.9	P_2320
W	22.439507902	-100.919286510	1912.4	P_2321
W	22.573762981	-101.053098606	1766.3	P_2322
W	22.572821160	-101.007729087	1680.2	P_2323
W	22.510414148	-100.993982941	1774.1	P_2324
